393,Al,Sc,s2,45.20,0.32,0.00,1.29,5849,2747.5,5.69,71.94,41.5,2.62,1208.6,3.04,63.1,3.71,25,84,12.53,31.63,33.1,1.47,252.8,39.2,26.81,595.6,2.97,34,7,16,6,6,-0.21,-369,-880.5,-0.29,-17.98,-8.3,-0.26,-53.4,-0.18,26.9,-0.47,-5,62,-0.55,6.03,13.1,0.33,221.2,36.2,-5.41,-14,0.25,-8,-1,10,0,0,-5.21,6.00,2.87,0.00
394,Cd,Pb,s2,60.68,0.28,0.00,2.14,3063,1194.91,20,319.61,51.8,2.88,1583.2,3.24,110,3.52,31.27,151,16.41,31.94,59.6,0.36,132.1,19.5,10.84,277.77,4.02,130,11,26,6,4,-0.24,-983,-6.39,-2.7,-94.79,-8.8,-0.06,152.2,-0.26,-110,-0.1,-5.07,-11,1.57,1.88,2,0.1,61.5,9.9,1.3,-78.03,-0.64,-34,-1,-2,-2,0,-5.21,6.00,2.87,0.00
395,Pd,Pt,s2,36.00,1.07,0.00,1.27,7340,3867.1,33.45,301.5,29.8,2.58,1675,2.76,265.3,3.62,18,125,17.34,38.19,20.6,0.37,143.4,19.4,36.4,903.75,4.48,124,11,20,8,6,0.01,-860,-217.1,-9.45,-88.66,-0.4,-0.02,-65,0,-145.3,-0.04,-0.2,-1,-0.66,1.07,3,0.11,0.2,0.6,-2.92,-117.15,-0.08,-32,-1,0,0,-2,-5.21,6.00,2.87,0.00
396,Ag,Au,s2,41.75,0.45,0.00,2,5566,2572.66,29.8,304.84,33.9,2.68,1621.1,2.88,348.44,3.54,20.5,131,16.8,42.01,33.1,0.36,746,111.7,23.66,575.06,4.47,126,11,22,5,4,0.3,-694,-102.5,-8.8,-89.1,0.1,0,-159.1,0,-97.04,-0.04,0.1,-1,-1.64,0.97,4.7,0.1,112,14.1,-1.06,-73.8,-0.61,-32,-1,0,-1,-2,-5.21,6.00,2.87,0.00
397,Sn,Sb,s2,58.84,-0.02,0.00,1.47,4736,1409.03,14,240.47,57.2,2.81,1542.3,3.21,222,3.25,34.53,165,15.98,31.16,33,0.44,90.9,11.3,27.03,358.34,4.01,101,10,29,9,7,-0.05,1016,-398.79,0.62,-3.05,-3.2,0.01,-125.1,0.03,20,0.19,-1.93,-5,-1.3,-1.9,11,0.02,42.3,6.1,-12.63,222.4,-0.09,-1,0,-1,-1,1,-5.21,6.00,2.87,0.00
398,Pt,Fe,s2,31.78,0.97,0.00,1.18,7123,3850.1,29.32,250.93,26.8,2.47,1629.3,2.62,229.3,3.55,16.2,118,16.87,34.74,20.6,0.58,151.8,20.6,33.46,859.95,4.11,104,10,18,10,7,0.08,1077,234.1,13.58,139.23,3.4,0.13,110.7,0.14,181.3,0.11,2,8,1.13,2.38,-3,-0.32,-8.6,-1.8,5.86,160.95,0.45,52,2,2,-2,1,-5.21,6.00,2.87,0.00
399,Cu,Ag,s2,34.58,1.22,0.00,1.88,5276,2591.68,19.46,171.33,28.8,2.51,1476.4,2.72,244,3.32,17.4,129,15.31,41.78,35.4,0.62,830,123.6,24.44,551.13,3.83,76,9,22,4,3,-0.42,404,121.52,-1.54,-44.41,-5.2,-0.17,14.4,-0.16,-7.4,-0.18,-3.2,-1,0.15,-1.2,-2.4,0.16,-28,-2.2,1.84,49.87,-0.03,-18,-1,0,0,1,-5.21,6.00,2.87,0.00
400,Pb,Sb,s2,64.32,0.17,0.00,1.95,3883,1504.56,18.04,328.96,60.5,2.87,1549.2,3.34,211,3.34,36.4,166,16.06,31.56,39.8,0.34,59.6,7.4,24.6,245.87,4.38,133,11,29,9,5,0.43,163,-303.26,4.66,85.44,0.1,0.07,-118.2,0.16,9,0.28,-0.06,-4,-1.22,-1.5,17.8,-0.08,11,2.2,-15.06,109.93,0.28,31,1,-1,-1,-1,-5.21,6.00,2.87,0.00
401,Sn,Cd,s2,55.58,0.25,0.00,1.66,3916,1099.38,15.96,231.12,48.5,2.82,1576.3,3.11,121,3.43,29.4,150,16.33,31.54,52.8,0.46,163.4,23.4,13.27,390.24,3.65,98,10,26,6,6,-0.24,1836,-89.14,-1.34,6.3,5.5,0,-159.1,0.13,121,0.01,3.2,10,-1.65,-2.28,-8.8,0,-30.2,-6,1.13,190.5,0.27,2,0,2,2,2,-5.21,6.00,2.87,0.00
402,Na,K,s2,54.05,-3.80,4.10,2.53,2189,707.8,1.83,62.09,115.3,3.57,914.6,4.25,101.06,5,69.16,5,9.48,78.92,153,1.99,243.5,36.5,4.93,174.91,1.75,30,7,2,2,2,-0.49,123,34.2,0.11,-16.11,-35.9,-0.49,77,-0.45,4.34,-0.54,-21.76,-1,0.8,15.66,-11,0.47,38.5,3.7,0.27,21.11,0.11,-8,-1,0,0,0,-5.21,6.00,2.87,0.00
403,Li,F,s3,20.66,-5.95,7.67,2.09,1700,507.25,2.23,25.94,38,1.95,2201.2,2.27,387.8,2.62,25.7,94,22.81,111.61,1846,4.4,84.73,23.7,3.26,150.37,4.96,12,4,18,2,2,-0.57,1530,400.15,-1.17,-12.06,5.2,0.51,-1160.8,0.83,-268.2,1.48,0.5,-92,-12.03,41.67,-1754,2.76,84.67,-0.3,2.74,143.83,-3,-6,0,-16,0,0,-5.50,4.00,2.69,0.53
404,Li,Cl,s3,42.03,-3.69,5.97,2.57,1854.18,625.87,3.74,42.39,50.6,2.22,1771.3,2.54,408.6,3.02,30,95,18.36,100.45,46,4.06,84.71,11.7,6.21,157.3,4.14,20,5,18,8,2,-1.05,1375.82,281.53,-2.68,-28.51,-7.4,0.24,-730.9,0.56,-289,1.08,-3.8,-93,-7.58,52.83,46,3.1,84.69,11.7,-0.21,136.9,-2.18,-14,-1,-16,-6,0,-5.50,4.00,2.69,0.53
405,Li,Br,s3,51.33,-3.15,4.94,2.72,1946.85,719.65,3.65,86.84,86.7,2.37,1660.1,2.69,384.4,3.17,38.7,96,17.2,98.44,46,3.81,84.82,11.7,8.29,161.82,3.94,38,6,18,8,2,-1.2,1283.15,187.75,-2.59,-72.96,-43.5,0.09,-619.7,0.41,-264.8,0.93,-12.5,-94,-6.42,54.84,46,3.35,84.58,11.7,-2.29,132.38,-1.98,-32,-2,-16,-6,0,-5.50,4.00,2.69,0.53
406,Li,I,s3,67.10,-2.48,4.38,2.96,2072.5,840.4,5.46,133.84,64.1,2.56,1528.6,2.88,355.1,3.37,38.84,97,15.84,95.77,133,3.72,85.15,11.7,10.76,168,3.64,56,7,18,8,2,-1.44,1157.5,67,-4.4,-119.96,-20.9,-0.1,-488.2,0.22,-235.5,0.73,-12.64,-95,-5.06,57.51,-41,3.44,84.25,11.7,-4.76,126.2,-1.68,-50,-3,-16,-6,0,-5.50,4.00,2.69,0.53
407,Na,F,s3,71.97,-2.94,4.20,2.35,1241,424.55,2.67,41.99,56.1,2.26,2176.8,2.62,380.7,2.8,36.3,95,22.56,82.26,1871,2.05,141.03,32.1,2.86,101.28,4.91,20,5,18,2,2,-0.31,1071,317.45,-0.73,3.99,23.3,0.82,-1185.2,1.18,-275.3,1.66,11.1,-91,-12.28,12.32,-1729,0.41,140.97,8.1,2.34,94.74,-3.05,2,1,-16,0,0,-5.50,4.00,2.69,0.53
408,Na,Cl,s3,71.97,-2.89,4.20,2.83,1395.18,543.17,4.18,58.44,68.7,2.53,1746.9,2.89,401.5,3.2,40.6,96,18.11,71.1,71,1.71,141.01,20.1,5.81,108.21,4.09,28,6,18,8,2,-0.79,916.82,198.83,-2.24,-12.46,10.7,0.55,-755.3,0.91,-296.1,1.26,6.8,-92,-7.83,23.48,71,0.75,140.99,20.1,-0.61,87.81,-2.23,-6,0,-16,-6,0,-5.50,4.00,2.69,0.53
409,Na,Br,s3,71.97,-3.10,4.20,2.98,1487.85,636.95,4.09,102.89,104.8,2.68,1635.7,3.04,377.3,3.35,49.3,97,16.95,69.09,71,1.46,141.12,20.1,7.89,112.73,3.89,46,7,18,8,2,-0.94,824.15,105.05,-2.15,-56.91,-25.4,0.4,-644.1,0.76,-271.9,1.11,-1.9,-93,-6.67,25.49,71,1,140.88,20.1,-2.69,83.29,-2.03,-24,-1,-16,-6,0,-5.50,4.00,2.69,0.53
410,Na,I,s3,71.97,-3.21,4.20,3.22,1613.5,757.7,5.9,149.89,82.2,2.87,1504.2,3.23,348,3.55,49.44,98,15.59,66.42,158,1.37,141.45,20.1,10.36,118.91,3.59,64,8,18,8,2,-1.18,698.5,-15.7,-3.96,-103.91,-2.8,0.21,-512.6,0.57,-242.6,0.91,-2.04,-94,-5.31,28.16,-16,1.09,140.55,20.1,-5.16,77.11,-1.73,-42,-2,-16,-6,0,-5.50,4.00,2.69,0.53
411,K,F,s3,88.93,-3.79,4.72,2.84,1118,390.35,2.56,58.1,92,2.75,2099.8,3.07,376.36,3.34,58.06,96,21.76,66.6,1882,1.58,102.53,28.4,2.59,80.17,4.8,28,6,18,2,2,0.18,948,283.25,-0.84,20.1,59.2,1.31,-1262.2,1.63,-279.64,2.2,32.86,-90,-13.08,-3.34,-1718,-0.06,102.47,4.4,2.07,73.63,-3.16,10,2,-16,0,0,-5.50,4.00,2.69,0.53
412,K,Cl,s3,88.93,-3.75,4.72,3.32,1272.18,508.97,4.07,74.55,104.6,3.02,1669.9,3.34,397.16,3.74,62.36,97,17.31,55.44,82,1.24,102.51,16.4,5.54,87.1,3.98,36,7,18,8,2,-0.3,793.82,164.63,-2.35,3.65,46.6,1.04,-832.3,1.36,-300.44,1.8,28.56,-91,-8.63,7.82,82,0.28,102.49,16.4,-0.88,66.7,-2.34,2,1,-16,-6,0,-5.50,4.00,2.69,0.53
413,K,Br,s3,88.93,-3.95,4.72,3.47,1364.85,602.75,3.98,119,140.7,3.17,1558.7,3.49,372.96,3.89,71.06,98,16.15,53.43,82,0.99,102.62,16.4,7.62,91.62,3.78,54,8,18,8,2,-0.45,701.15,70.85,-2.26,-40.8,10.5,0.89,-721.1,1.21,-276.24,1.65,19.86,-92,-7.47,9.83,82,0.53,102.38,16.4,-2.96,62.18,-2.14,-16,0,-16,-6,0,-5.50,4.00,2.69,0.53
414,K,I,s3,88.93,-4.06,4.72,3.71,1490.5,723.5,5.79,166,118.1,3.36,1427.2,3.68,343.66,4.09,71.2,99,14.79,50.76,169,0.9,102.95,16.4,10.09,97.8,3.48,72,9,18,8,2,-0.69,575.5,-49.9,-4.07,-87.8,33.1,0.7,-589.6,1.02,-246.94,1.45,19.72,-93,-6.11,12.5,-5,0.62,102.05,16.4,-5.43,56,-1.84,-34,-1,-16,-6,0,-5.50,4.00,2.69,0.53
415,Rb,F,s3,102.53,-3.77,4.48,2.94,1046,366.18,3.23,104.47,109.4,2.88,2084,3.2,374.89,3.55,68.5,97,21.6,62.25,1891,1.18,58.23,59.8,2.6,72.47,4.8,46,7,18,5,2,0.28,876,259.08,-0.17,66.47,76.6,1.44,-1278,1.76,-281.11,2.41,43.3,-89,-13.24,-7.69,-1709,-0.46,58.17,35.8,2.08,65.93,-3.16,28,3,-16,3,0,-5.50,4.00,2.69,0.53
416,Rb,Cl,s3,102.53,-3.73,4.48,3.42,1200.18,484.8,4.74,120.92,122,3.15,1654.1,3.47,395.69,3.95,72.8,98,17.15,51.09,91,0.84,58.21,47.8,5.55,79.4,3.98,54,8,18,11,2,-0.2,721.82,140.46,-1.68,50.02,64,1.17,-848.1,1.49,-301.91,2.01,39,-90,-8.79,3.47,91,-0.12,58.19,47.8,-0.87,59,-2.34,20,2,-16,-3,0,-5.50,4.00,2.69,0.53
417,Rb,Br,s3,102.53,-3.93,4.48,3.57,1292.85,578.58,4.65,165.37,158.1,3.3,1542.9,3.62,371.49,4.1,81.5,99,15.99,49.08,91,0.59,58.32,47.8,7.63,83.92,3.78,72,9,18,11,2,-0.35,629.15,46.68,-1.59,5.57,27.9,1.02,-736.9,1.34,-277.71,1.86,30.3,-91,-7.63,5.48,91,0.13,58.08,47.8,-2.95,54.48,-2.14,2,1,-16,-3,0,-5.50,4.00,2.69,0.53
418,Rb,I,s3,102.53,-4.05,4.48,3.81,1418.5,699.33,6.46,212.37,135.5,3.49,1411.4,3.81,342.19,4.3,81.64,100,14.63,46.41,178,0.5,58.65,47.8,10.1,90.1,3.48,90,10,18,11,2,-0.59,503.5,-74.07,-3.4,-41.43,50.5,0.83,-605.4,1.15,-248.41,1.66,30.16,-92,-6.27,8.15,4,0.22,57.75,47.8,-5.42,48.3,-1.84,-16,0,-16,-3,0,-5.50,4.00,2.69,0.53
419,Cs,F,s3,70.95,-5.19,4.60,3.07,1029,355.09,3.57,151.91,83.9,3.07,2056.7,3.39,373.49,3.91,83.67,98,21.31,60.07,1900,1.06,35.93,17.3,2.35,71.01,4.77,64,8,18,2,2,0.41,859,247.99,0.17,113.91,51.1,1.63,-1305.3,1.95,-282.51,2.77,58.47,-88,-13.53,-9.87,-1700,-0.58,35.87,-6.7,1.83,64.47,-3.19,46,4,-16,0,0,-5.50,4.00,2.69,0.53
420,Cs,Cl,s3,119.26,-3.78,4.34,3.55,1183.18,473.71,5.08,168.36,96.5,3.34,1626.8,3.66,394.29,4.31,87.97,99,16.86,48.91,100,0.72,35.91,5.3,5.3,77.94,3.95,72,9,18,8,2,-0.07,704.82,129.37,-1.34,97.46,38.5,1.36,-875.4,1.68,-303.31,2.37,54.17,-89,-9.08,1.29,100,-0.24,35.89,5.3,-1.12,57.54,-2.37,38,3,-16,-6,0,-5.50,4.00,2.69,0.53
421,Cs,Br,s3,137.30,-3.44,3.99,3.7,1275.85,567.49,4.99,212.81,132.6,3.49,1515.6,3.81,370.09,4.46,96.67,100,15.7,46.9,100,0.47,36.02,5.3,7.38,82.46,3.75,90,10,18,8,2,-0.22,612.15,35.59,-1.25,53.01,2.4,1.21,-764.2,1.53,-279.11,2.22,45.47,-90,-7.92,3.3,100,0.01,35.78,5.3,-3.2,53.02,-2.17,20,2,-16,-6,0,-5.50,4.00,2.69,0.53
422,Cs,I,s3,166.69,-2.96,3.74,3.94,1401.5,688.24,6.8,259.81,110,3.68,1384.1,4,340.79,4.66,96.81,101,14.34,44.23,187,0.38,36.35,5.3,9.85,88.64,3.45,108,11,18,8,2,-0.46,486.5,-85.16,-3.06,6.01,25,1.02,-632.7,1.34,-249.81,2.02,45.33,-91,-6.56,5.97,13,0.1,35.45,5.3,-5.67,46.84,-1.87,2,1,-16,-6,0,-5.50,4.00,2.69,0.53
423,F,Cu,s3,29.24,-1.26,0.00,2.06,2925,1410.15,10.66,82.46,28.2,1.89,2426.4,2,446.3,2.14,19.7,157,25.15,55.26,1816.5,1.21,401.03,72.7,13.4,303.77,5.88,38,6,28,3,3,0.6,-2755,-1303.05,-7.26,-44.46,4.6,-0.45,935.6,-0.56,209.7,-1,5.5,29,9.69,14.68,1783.5,0.43,-400.97,-48.7,-12.88,-297.23,2.08,-20,-2,6,-1,-1,-5.50,4.00,2.69,0.53
424,F,Ag,s3,40.68,-1.81,0.21,2.48,2521,1288.63,12.2,126.87,33.4,2.06,2412,2.16,453.7,2.32,22.9,158,25,56.46,1818.9,1.05,429.03,74.9,11.56,253.9,5.91,56,7,28,3,2,0.18,-2351,-1181.53,-8.8,-88.87,-0.6,-0.62,950,-0.72,202.3,-1.18,2.3,28,9.84,13.48,1781.1,0.59,-428.97,-50.9,-11.04,-247.36,2.05,-38,-3,6,-1,0,-5.50,4.00,2.69,0.53
425,F,Au,s3,41.65,-0.17,0.00,2.18,3215,1391.13,21,215.97,33.3,2.06,2571.1,2.16,550.74,2.36,22.8,159,26.64,55.49,1814.2,0.95,317.03,60.8,12.62,327.7,6.52,88,8,28,4,4,0.48,-3045,-1284.03,-17.6,-177.97,-0.5,-0.62,790.9,-0.72,105.26,-1.22,2.4,27,8.2,14.45,1785.8,0.69,-316.97,-36.8,-12.1,-321.16,1.44,-70,-4,6,-2,-2,-5.50,4.00,2.69,0.53
426,Cl,Cu,s3,40.19,-0.41,0.54,2.54,3079.18,1528.77,12.17,98.91,40.8,2.16,1996.5,2.27,467.1,2.54,24,158,20.7,44.1,16.5,0.87,401.01,60.7,16.35,310.7,5.06,46,7,28,9,3,1.08,-2600.82,-1184.43,-5.75,-28.01,17.2,-0.18,505.7,-0.29,230.5,-0.6,9.8,30,5.24,3.52,-16.5,0.09,-400.99,-60.7,-9.93,-290.3,1.26,-12,-1,6,5,-1,-5.50,4.00,2.69,0.53
427,Cl,Ag,s3,55.48,-0.90,1.30,2.96,2675.18,1407.25,13.71,143.32,46,2.33,1982.1,2.43,474.5,2.72,27.2,159,20.55,45.3,18.9,0.71,429.01,62.9,14.51,260.83,5.09,64,8,28,9,2,0.66,-2196.82,-1062.91,-7.29,-72.42,12,-0.35,520.1,-0.45,223.1,-0.78,6.6,29,5.39,2.32,-18.9,0.25,-428.99,-62.9,-8.09,-240.43,1.23,-30,-2,6,5,0,-5.50,4.00,2.69,0.53
428,Cl,Au,s3,54.53,0.30,0.00,2.66,3369.18,1509.75,22.51,232.42,45.9,2.33,2141.2,2.43,571.54,2.76,27.1,160,22.19,44.33,14.2,0.61,317.01,48.8,15.57,334.63,5.7,96,9,28,10,4,0.96,-2890.82,-1165.41,-16.09,-161.52,12.1,-0.35,361,-0.45,126.06,-0.82,6.7,28,3.75,3.29,-14.2,0.35,-316.99,-48.8,-9.15,-314.23,0.62,-62,-3,6,4,-2,-5.50,4.00,2.69,0.53
429,Br,Cu,s3,46.96,-0.14,0.46,2.69,3171.85,1622.55,12.08,143.36,76.9,2.31,1885.3,2.42,442.9,2.69,32.7,159,19.54,42.09,16.5,0.62,401.12,60.7,18.43,315.22,4.86,64,8,28,9,3,1.23,-2508.15,-1090.65,-5.84,16.44,53.3,-0.03,394.5,-0.14,206.3,-0.45,18.5,31,4.08,1.51,-16.5,-0.16,-400.88,-60.7,-7.85,-285.78,1.06,6,0,6,5,-1,-5.50,4.00,2.69,0.53
430,Br,Ag,s3,62.42,-0.73,1.14,3.11,2767.85,1501.03,13.62,187.77,82.1,2.48,1870.9,2.58,450.3,2.87,35.9,160,19.39,43.29,18.9,0.46,429.12,62.9,16.59,265.35,4.89,82,9,28,9,2,0.81,-2104.15,-969.13,-7.38,-27.97,48.1,-0.2,408.9,-0.3,198.9,-0.63,15.3,30,4.23,0.31,-18.9,0,-428.88,-62.9,-6.01,-235.91,1.03,-12,-1,6,5,0,-5.50,4.00,2.69,0.53
431,Br,Au,s3,61.13,0.26,0.00,2.81,3461.85,1603.53,22.42,276.87,82,2.48,2030,2.58,547.34,2.91,35.8,161,21.03,42.32,14.2,0.36,317.12,48.8,17.65,339.15,5.5,114,10,28,10,4,1.11,-2798.15,-1071.63,-16.18,-117.07,48.2,-0.2,249.8,-0.3,101.86,-0.67,15.4,29,2.59,1.28,-14.2,0.1,-316.88,-48.8,-7.07,-309.71,0.42,-44,-2,6,4,-2,-5.50,4.00,2.69,0.53
432,I,Cu,s3,56.59,0.06,1.14,2.93,3297.5,1743.3,13.89,190.36,54.3,2.5,1753.8,2.61,413.6,2.89,32.84,160,18.18,39.42,103.5,0.53,401.45,60.7,20.9,321.4,4.56,82,9,28,9,3,1.47,-2382.5,-969.9,-4.03,63.44,30.7,0.16,263,0.05,177,-0.25,18.64,32,2.72,-1.16,70.5,-0.25,-400.55,-60.7,-5.38,-279.6,0.76,24,1,6,5,-1,-5.50,4.00,2.69,0.53
433,I,Ag,s3,72.53,-0.55,1.37,3.35,2893.5,1621.78,15.43,234.77,59.5,2.67,1739.4,2.77,421,3.07,36.04,161,18.03,40.62,105.9,0.37,429.45,62.9,19.06,271.53,4.59,100,10,28,9,2,1.05,-1978.5,-848.38,-5.57,19.03,25.5,-0.01,277.4,-0.11,169.6,-0.43,15.44,31,2.87,-2.36,68.1,-0.09,-428.55,-62.9,-3.54,-229.73,0.73,6,0,6,5,0,-5.50,4.00,2.69,0.53
434,I,Au,s3,69.29,0.11,0.00,3.05,3587.5,1724.28,24.23,323.87,59.4,2.67,1898.5,2.77,518.04,3.11,35.94,162,19.67,39.65,101.2,0.27,317.45,48.8,20.12,345.33,5.2,132,11,28,10,4,1.35,-2672.5,-950.88,-14.37,-70.07,25.6,-0.01,118.3,-0.11,72.56,-0.47,15.54,30,1.23,-1.39,72.8,0.01,-316.55,-48.8,-4.6,-303.53,0.12,-26,-1,6,4,-2,-5.50,4.00,2.69,0.53
435,Be,O,s3,14.09,-5.55,7.40,1.85,3333.19,1614.8,3.28,25.01,25.4,1.63,2213.3,1.85,-98.9,2.05,19,154,22.94,53.33,791.3,2.74,200.27,25,11.93,300.41,5.01,12,4,18,4,4,-0.95,3152.81,1505.2,0.42,-6.99,-9.2,0.17,-414.5,0.39,-381.1,0.75,-9,-20,-4.3,-16.91,-768.7,0.9,199.73,25,11.49,293.59,-1.87,-4,0,-14,0,0,-5.50,4.00,2.69,0.53
436,Be,S,s3,29.06,-2.10,4.11,0.74,3960.82,1952.2,3.92,41.08,33.8,1.92,1898.98,2.39,-39.58,2.49,20.5,155,19.68,41.54,81.3,2.53,200.27,25,13.44,307,4.15,20,5,18,8,8,0.16,2525.18,1167.8,-0.22,-23.06,-17.6,-0.12,-100.18,-0.15,-440.42,0.31,-10.5,-21,-1.04,-5.12,-58.7,1.11,199.73,25,9.98,287,-1.01,-12,-1,-14,-4,-4,-5.50,4.00,2.69,0.53
437,Be,Se,s3,34.85,-1.56,3.39,0.95,4201,2054,6.64,87.97,37.9,2.06,1840.3,2.52,-45.04,2.62,21.45,156,19.07,39.4,56.3,2.14,202.04,33,17.25,323.32,4.12,38,6,18,8,6,-0.05,2285,1066,-2.94,-69.95,-21.7,-0.26,-41.5,-0.28,-434.96,0.18,-11.45,-22,-0.43,-2.98,-33.7,1.5,197.96,17,6.17,270.68,-0.98,-30,-2,-14,-4,-2,-5.50,4.00,2.69,0.53
438,Be,Te,s3,45.67,-0.69,2.31,1.42,4504,2282.72,8.09,136.61,42,2.26,1768.6,2.72,-49.85,2.82,25.5,157,18.33,36.81,30.1,2.02,202.35,25,29.2,347.63,3.67,56,7,18,8,6,-0.52,1982,837.28,-4.39,-118.59,-25.8,-0.46,30.2,-0.48,-430.15,-0.02,-15.5,-23,0.31,-0.39,-7.5,1.62,197.65,25,-5.78,246.37,-0.53,-48,-3,-14,-4,-2,-5.50,4.00,2.69,0.53
439,Mg,O,s3,24.38,-5.33,3.42,2.12,1470.19,976.8,3.17,40.3,40.7,2.09,2051.6,2.33,-88.9,2.37,27.97,155,21.27,50.16,804.8,1.94,156.27,22.4,9.17,131.01,4.75,20,5,18,4,4,-0.68,1289.81,867.2,0.31,8.3,6.1,0.63,-576.2,0.87,-371.1,1.07,-0.03,-19,-5.97,-20.08,-755.2,0.1,155.73,22.4,8.73,124.19,-2.13,4,1,-14,0,0,-5.50,4.00,2.69,0.53
440,Mg,S,s3,46.17,-2.84,3.44,1.01,2097.82,1314.2,3.81,56.37,49.1,2.38,1737.28,2.87,-29.58,2.81,29.47,156,18.01,38.37,94.8,1.73,156.27,22.4,10.68,137.6,3.89,28,6,18,8,8,0.43,662.18,529.8,-0.33,-7.77,-2.3,0.34,-261.88,0.33,-430.42,0.63,-1.53,-20,-2.71,-8.29,-45.2,0.31,155.73,22.4,7.22,117.6,-1.27,-4,0,-14,-4,-4,-5.50,4.00,2.69,0.53
441,Mg,Se,s3,53.82,-2.50,2.59,1.22,2338,1416,6.53,103.26,53.2,2.52,1678.6,3,-35.04,2.94,30.42,157,17.4,36.23,69.8,1.34,158.04,30.4,14.49,153.92,3.86,46,7,18,8,6,0.22,422,428,-3.05,-54.66,-6.4,0.2,-203.2,0.2,-424.96,0.5,-2.48,-21,-2.1,-6.15,-20.2,0.7,153.96,14.4,3.41,101.28,-1.24,-22,-1,-14,-4,-2,-5.50,4.00,2.69,0.53
442,Mg,Te,s3,68.90,-1.74,2.37,1.69,2641,1644.72,7.98,151.9,57.3,2.72,1606.9,3.2,-39.85,3.14,34.47,158,16.66,33.64,43.6,1.22,158.35,22.4,26.44,178.23,3.41,64,8,18,8,6,-0.25,119,199.28,-4.5,-103.3,-10.5,0,-131.5,0,-420.15,0.3,-6.53,-22,-1.36,-3.56,6,0.82,153.65,22.4,-8.54,76.97,-0.79,-40,-2,-14,-4,-2,-5.50,4.00,2.69,0.53
443,Ca,O,s3,33.48,-5.83,3.12,2.4,1847.19,1166.8,2.98,56.08,61.4,2.47,1903.7,2.7,-14.9,2.88,39.9,94,19.73,46.99,802.3,1.57,200.27,31.3,8.75,158.08,4.44,28,6,18,4,4,-0.4,1666.81,1057.2,0.12,24.08,26.8,1.01,-724.1,1.24,-297.1,1.58,11.9,-80,-7.51,-23.25,-757.7,-0.27,199.73,31.3,8.31,151.26,-2.44,12,2,-14,0,0,-5.50,4.00,2.69,0.53
444,Ca,S,s3,56.71,-4.07,2.91,1.29,2474.82,1504.2,3.62,72.15,69.8,2.76,1589.38,3.24,44.42,3.32,41.4,95,16.47,35.2,92.3,1.36,200.27,31.3,10.26,164.67,3.58,36,7,18,8,8,0.71,1039.18,719.8,-0.52,8.01,18.4,0.72,-409.78,0.7,-356.42,1.14,10.4,-81,-4.25,-11.46,-47.7,-0.06,199.73,31.3,6.8,144.67,-1.58,4,1,-14,-4,-4,-5.50,4.00,2.69,0.53
445,Ca,Se,s3,64.68,-3.82,2.54,1.5,2715,1606,6.34,119.04,73.9,2.9,1530.7,3.37,38.96,3.45,42.35,96,15.86,33.06,67.3,0.97,202.04,39.3,14.07,180.99,3.55,54,8,18,8,6,0.5,799,618,-3.24,-38.88,14.3,0.58,-351.1,0.57,-350.96,1.01,9.45,-82,-3.64,-9.32,-22.7,0.33,197.96,23.3,2.99,128.35,-1.55,-14,0,-14,-4,-2,-5.50,4.00,2.69,0.53
446,Ca,Te,s3,80.31,-3.06,2.07,1.97,3018,1834.72,7.79,167.68,78,3.1,1459,3.57,34.15,3.65,46.4,97,15.12,30.47,41.1,0.85,202.35,31.3,26.02,205.3,3.1,72,9,18,8,6,0.03,496,389.28,-4.69,-87.52,10.2,0.38,-279.4,0.37,-346.15,0.81,5.4,-83,-2.9,-6.73,3.5,0.45,197.65,31.3,-8.96,104.04,-1.1,-32,-1,-14,-4,-2,-5.50,4.00,2.69,0.53
447,Sr,O,s3,41.55,-5.39,2.60,2.66,1745.19,1096.8,3.97,103.62,73.3,2.64,1863.4,2.88,-26.9,3.1,47.7,95,19.32,46.15,802.5,1.22,3.8,5,8.42,140.31,4.39,46,7,18,4,4,-0.14,1564.81,987.2,1.11,71.62,38.7,1.18,-764.4,1.42,-309.1,1.8,19.7,-79,-7.92,-24.09,-757.5,-0.62,3.26,5,7.98,133.49,-2.49,30,3,-14,0,0,-5.50,4.00,2.69,0.53
448,Sr,S,s3,67.41,-4.06,2.80,1.55,2372.82,1434.2,4.61,119.69,81.7,2.93,1549.08,3.42,32.42,3.54,49.2,96,16.06,34.36,92.5,1.01,3.8,5,9.93,146.9,3.53,54,8,18,8,8,0.97,937.18,649.8,0.47,55.55,30.3,0.89,-450.08,0.88,-368.42,1.36,18.2,-80,-4.66,-12.3,-47.5,-0.41,3.26,5,6.47,126.9,-1.63,22,2,-14,-4,-4,-5.50,4.00,2.69,0.53
449,Sr,Se,s3,76.41,-3.88,2.34,1.76,2613,1536,7.33,166.58,85.8,3.07,1490.4,3.55,26.96,3.67,50.15,97,15.45,32.22,67.5,0.62,5.57,13,13.74,163.22,3.5,72,9,18,8,6,0.76,697,548,-2.25,8.66,26.2,0.75,-391.4,0.75,-362.96,1.23,17.25,-81,-4.05,-10.16,-22.5,-0.02,1.49,-3,2.66,110.58,-1.6,4,1,-14,-4,-2,-5.50,4.00,2.69,0.53
